network,column,source,activity,dataset,donor,disease,tissue,subtype,n_cells
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,REL,-2.0309057397720816,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,REL,-0.7974289970492117,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,REL,-0.46579136084790745,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,REL,3.6099349746055545,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,REL,2.9412087303095937,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,REL,4.195364253223416,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,RELA,-7.5310639134370945,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,RELA,-9.985316523993157,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,-2.4844288086273107,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,-3.610941349281869,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,-9.405755827819243,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,6.192048575852449,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,5.1939626334169295,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,RELA,6.074545210412897,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,RELA,-16.638121846569934,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,RELA,-3.6784512624859627,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,RELA,-5.606356670196005,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,RELA,7.166234920190641,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,RELA,6.260332484419727,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,RELA,6.213086637157767,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,RELA,2.2452931519582755,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-1.943843971336821,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,RELA,1.6809363333426504,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,RELA,0.42473863693098407,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-3.141827563824022,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-0.7576230241307551,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,RELA,2.127131838621396,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-0.24397372659947922,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-0.6267312143374427,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,RELA,-1.3303189894205927,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,RELA,1.3927015737648027,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,RELA,2.5609406701149116,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,RELA,5.491132796938871,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,RELA,7.436292406683575,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,RELA,6.525376822253806,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,RELB,-2.6669248006976414,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,RELB,-3.2200324255287045,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,-0.37569738622473936,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,-2.2306923035412214,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,-2.126701774811183,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,3.545778422264566,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,2.584712642490205,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,RELB,2.902944431111563,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,RELB,-6.006721212709098,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,RELB,-1.3227869959161556,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,RELB,-2.4234112073913456,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,RELB,3.3801379624769767,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,RELB,2.803321384335512,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,RELB,2.32137595148489,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-0.37067355913072303,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-2.362560230296038,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,RELB,0.6207917013661468,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,RELB,0.7503821851355683,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-1.1307552804453604,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-0.5797618858036047,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-0.14089056374149697,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-0.8558210981556541,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,RELB,0.8950922503543012,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,RELB,-1.8175826957781718,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,RELB,0.12176207618260718,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,RELB,0.3972323335381075,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,RELB,2.3444377035144512,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,RELB,1.948765364349812,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,RELB,3.014279011566395,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,REST,1.5357218304680376,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,REST,1.2831795758267375,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,REST,0.1615135191982021,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,REST,0.3319222676441831,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,REST,1.435951435199273,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,REST,-2.5703711429677574,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,REST,-1.1958208515929822,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,REST,-2.183447854371753,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,REST,2.1198312788837503,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,REST,1.3668525564199558,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,REST,1.5365402475484948,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,REST,-3.2408350856062165,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,REST,-2.5047506094102365,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,REST,-2.0901535360598205,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.043709235100074385,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,REST,-0.04816128164086497,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,REST,-0.5446921583174444,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.3000969123306827,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,REST,1.2617307693665731,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.5926499962595438,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.3517348081681993,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,REST,1.7471635834968342,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,REST,1.6088593885914526,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,REST,1.2886973366635825,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,REST,-1.5286078141033876,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,REST,-0.349944523769859,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.12819622468040434,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,REST,-0.8698517931727581,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,REST,0.0322856851670489,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,RFX1,-1.9507149950074822,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,RFX1,-1.5476192784429872,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,-0.960964972317153,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,0.2641363204715755,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,-1.2722385180928506,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,-0.9171243657595017,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,-0.4245100438286464,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,RFX1,0.14347102897045094,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-2.8080649200422156,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-0.5229883425741175,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-0.3052586594853608,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-1.217305100959831,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-1.5466097479240655,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,RFX1,-1.3500539477080187,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,-0.058788029438922286,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,-0.15662876296448527,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,0.06334635616332075,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,0.47278543770738624,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,1.5284980808924187,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,0.9520703921532655,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,-0.9308846597032329,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,-0.18375154303649835,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,0.43444319696477196,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,-0.2772519143613925,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,2.699163788920399,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,2.12409198161519,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,2.6614651359611496,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,2.2129953834704708,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,RFX1,2.8742906983563365,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,RFX5,-4.360384859144618,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,RFX5,-3.5738142523249423,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
CollecTRI,CRSIT12|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,-3.11135480129903,GSE276503,CRSIT12,CRSwNP,Inferior_turbinate,Serous_glandular,1298
CollecTRI,CRSIT13|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,2.5594645774824327,GSE276503,CRSIT13,CRSwNP,Inferior_turbinate,Serous_glandular,1087
CollecTRI,CRSIT16|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,-2.229951642115846,GSE276503,CRSIT16,CRSwNP,Inferior_turbinate,Serous_glandular,1114
CollecTRI,CRSIT17|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,2.596707666449963,GSE276503,CRSIT17,CRSwNP,Inferior_turbinate,Serous_glandular,1710
CollecTRI,CRSIT18|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,2.952315655568828,GSE276503,CRSIT18,CRSwNP,Inferior_turbinate,Serous_glandular,1490
CollecTRI,CRSIT19|CRSwNP|Inferior_turbinate|Serous_glandular,RFX5,2.0342062804203977,GSE276503,CRSIT19,CRSwNP,Inferior_turbinate,Serous_glandular,986
CollecTRI,CRSMT21|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,-4.774700216011736,GSE276503,CRSMT21,CRSwNP,Middle_turbinate,Serous_glandular,3383
CollecTRI,CRSMT23|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,-2.876796736172255,GSE276503,CRSMT23,CRSwNP,Middle_turbinate,Serous_glandular,192
CollecTRI,CRSMT24|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,-4.678074636010137,GSE276503,CRSMT24,CRSwNP,Middle_turbinate,Serous_glandular,111
CollecTRI,CRSMT25|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,1.8765605732291855,GSE276503,CRSMT25,CRSwNP,Middle_turbinate,Serous_glandular,2557
CollecTRI,CRSMT26|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,1.411181623131625,GSE276503,CRSMT26,CRSwNP,Middle_turbinate,Serous_glandular,2078
CollecTRI,CRSMT27|CRSwNP|Middle_turbinate|Serous_glandular,RFX5,1.2850569101557106,GSE276503,CRSMT27,CRSwNP,Middle_turbinate,Serous_glandular,2002
CollecTRI,CRSNP31|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-0.07479706052049885,GSE276503,CRSNP31,CRSwNP,Nasal_polyp,Serous_glandular,546
CollecTRI,CRSNP32|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-0.08140059631429834,GSE276503,CRSNP32,CRSwNP,Nasal_polyp,Serous_glandular,436
CollecTRI,CRSNP33|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-1.8065764249989504,GSE276503,CRSNP33,CRSwNP,Nasal_polyp,Serous_glandular,524
CollecTRI,CRSNP34|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-0.6391453379617491,GSE276503,CRSNP34,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,CRSNP35|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,0.5783821182986079,GSE276503,CRSNP35,CRSwNP,Nasal_polyp,Serous_glandular,252
CollecTRI,CRSNP36|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,2.439324409442006,GSE276503,CRSNP36,CRSwNP,Nasal_polyp,Serous_glandular,253
CollecTRI,CRSNP37|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-2.149429119921395,GSE276503,CRSNP37,CRSwNP,Nasal_polyp,Serous_glandular,551
CollecTRI,CRSNP38|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-2.0045811723751923,GSE276503,CRSNP38,CRSwNP,Nasal_polyp,Serous_glandular,810
CollecTRI,CRSNP39|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-0.6273103349545037,GSE276503,CRSNP39,CRSwNP,Nasal_polyp,Serous_glandular,113
CollecTRI,CRSNP40|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,-2.8765207078609576,GSE276503,CRSNP40,CRSwNP,Nasal_polyp,Serous_glandular,127
CollecTRI,CRSNP41|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,1.903809671109646,GSE276503,CRSNP41,CRSwNP,Nasal_polyp,Serous_glandular,497
CollecTRI,CRSNP42|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,2.691283837214801,GSE276503,CRSNP42,CRSwNP,Nasal_polyp,Serous_glandular,531
CollecTRI,CRSNP43|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,4.5384617850341575,GSE276503,CRSNP43,CRSwNP,Nasal_polyp,Serous_glandular,557
CollecTRI,CRSNP44|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,4.138716179368085,GSE276503,CRSNP44,CRSwNP,Nasal_polyp,Serous_glandular,508
CollecTRI,CRSNP45|CRSwNP|Nasal_polyp|Serous_glandular,RFX5,4.859366611080632,GSE276503,CRSNP45,CRSwNP,Nasal_polyp,Serous_glandular,537
CollecTRI,HCIT01|Healthy|Inferior_turbinate|Serous_glandular,RORA,-1.583458352440074,GSE276503,HCIT01,Healthy,Inferior_turbinate,Serous_glandular,2441
CollecTRI,HCIT02|Healthy|Inferior_turbinate|Serous_glandular,RORA,-2.0601021804756097,GSE276503,HCIT02,Healthy,Inferior_turbinate,Serous_glandular,2070
