gene,paired_effect,external_effect,paired_se,paired_ci_low,paired_ci_high,paired_p_value,paired_fdr,external_se,external_ci_low,external_ci_high,external_p_value,external_fdr,strong_gene,locked_40_gene_module,same_direction
SPNS1,0.5904911675385754,0.8192784632831955,0.0941004618316201,0.2910215004570452,0.8899608346201057,0.0081707204545236,0.3266802321025554,0.1940852848754672,0.3845921063972407,1.2539648201691505,0.0019206791163779,0.0150597564559232,True,False,True
SPNS2,0.3512244107112493,-0.6766952115651139,0.4609852689416782,-1.1158364552224111,1.8182852766449096,0.5015425748462162,0.753029329565824,0.3058272027209127,-1.373491261000178,0.0201008378699499,0.0555641178942877,0.1325286109004685,False,False,False
SPNS3,1.1013314010875854,0.7262019106226042,0.5859019136486411,-0.7632699792621864,2.965932781437357,0.1567385138399656,0.4827133454764121,0.2870890380489846,0.1198033388335714,1.332600482411637,0.0217687821621924,0.0689787423325867,True,False,True
SPOCD1,1.260913308498003,-0.0729019334298143,0.5084653666522368,-0.3572504189691339,2.87907703596514,0.0892825194588294,0.4170645291779992,0.3128878837435407,-0.748870682661863,0.6030668158022343,0.8193929364961271,0.8822641046936228,False,False,False
SPOCK1,0.4188000478361675,0.9485875351864164,1.1879953997357298,-3.361931522746847,4.199531618419182,0.7477558232279827,0.8878381205075956,0.343007737097618,0.2089098735590416,1.688265196813791,0.0158331581516008,0.0559519818638043,False,False,True
SPOCK2,0.2774827728130287,-0.6061045077388529,0.2386739361038801,-0.4820842133082842,1.0370497589343417,0.3290692292519157,0.6329752087474346,0.5509105155513897,-1.9448201810062236,0.7326111655285175,0.3122673029149903,0.4557807015487859,False,False,False
SPOCK3,-0.1568312136875123,-0.8328262843151345,0.304288828755848,-1.1252140725006676,0.811551645125643,0.641846416731757,0.8347352118927234,0.4166234618371436,-1.793107583597245,0.1274550149669759,0.0805452579212106,0.1735030299906315,False,False,True
SPON1,0.0581526757605007,-1.086697811491301,0.9614721735091892,-3.0016808904569148,3.117986241977916,0.9555747718613088,0.9813916666551468,0.5415876770743208,-2.367532753469222,0.1941371304866195,0.0848307691067767,0.1801882966174537,False,False,False
SPON2,0.3719290562223421,1.6561750625545215,0.4169641596959476,-0.9550369932377524,1.6988951056824364,0.4381142288368594,0.7121072275749534,0.7599356471171838,-0.1508265724101201,3.463176697519164,0.0667559171363893,0.1511022411015948,False,False,True
SPOP,-0.1202342064395765,0.2756930052876631,0.3512863787298821,-1.238184244524983,0.99771583164583,0.7547247566842181,0.8906224243592512,0.1372530952567513,-0.0610841172127686,0.6124701277880951,0.0918677633353782,0.1913676737584268,False,False,False
SPOPL,0.2940761025257411,0.0947217116817942,0.2698971824771419,-0.5648571886551218,1.1530093937066042,0.355591798042267,0.6529457942461866,0.1739546633946896,-0.2828138706993883,0.4722572940629767,0.5957108971844872,0.7142602909959769,False,False,True
SPOUT1,0.3251067879027484,1.0873070515145011,0.4667895265318205,-1.160425816153575,1.810639391959072,0.5362449252768845,0.7733462825779511,0.1945403559690017,0.6685923874842977,1.5060217155447044,7.64647128075786e-05,0.0021105469980148,False,False,True
SPP1,0.3301571019852912,-1.219775050074909,0.3360406120468648,-0.7392741022485295,1.399588306219112,0.3983054147458501,0.6857878469968139,0.6452921715322852,-2.8224231438598806,0.3828730437100627,0.1105849469610686,0.2178662230024351,False,False,False
SPPL2A,0.2960153847760502,-0.2242532605602232,0.1424219634690815,-0.1572348666573795,0.7492656362094801,0.1291951259355096,0.45388094006052,0.1464077842492145,-0.5426191508805103,0.0941126297600639,0.1510702813113502,0.2720014984548848,False,False,False
SPPL2B,1.0826151548470548,1.0028851263394865,0.1232203996787825,0.6904728491537315,1.4747574605403782,0.0031060224705254,0.3206513702399729,0.1781727286152713,0.6024992623999365,1.4032709902790366,0.0002736043413843,0.0047372959092206,True,False,True
SPPL3,0.3902255755337593,0.4010346819079462,0.1650984904000139,-0.1351915052476828,0.9156426563152016,0.0990769117609354,0.4270425375106612,0.1156472379522747,0.1271633803079666,0.6749059835079259,0.0105594443128587,0.0427848671050866,False,False,True
SPR,-0.4989272651476485,0.2941133146170376,0.3907599955469127,-1.7424999692285992,0.744645438933302,0.2915320577326762,0.6036394752512318,0.1482521103491121,-0.0494744117127872,0.6377010409468624,0.083583622197429,0.1782953417326419,False,False,False
SPRED1,-0.0775171375003883,-0.0995145971172748,0.2168126686663107,-0.7675118138361896,0.6124775388354129,0.7443681392098652,0.8866920155002234,0.3338483714850832,-0.9287705247853524,0.7297413305508028,0.7762919281355647,0.8507233335812001,False,False,True
SPRED2,0.0244145973100722,-0.0532366251469715,0.1182953467435002,-0.3520539918660352,0.4008831864861796,0.8497019829327928,0.937561413191114,0.2104874380212912,-0.4988659740196783,0.3923927237257352,0.8034988336630037,0.8707606101261388,False,False,False
SPRED3,0.5550960578966403,-0.6549754532973767,0.356723873418102,-0.5801585150692915,1.690350630862572,0.2175424564575621,0.5406979272778903,0.2767420444120952,-1.2822246077339985,-0.027726298860755,0.0424714247529222,0.1096729252342421,True,False,False
SPRTN,0.661576229623938,-0.2133487100780797,0.4089974078401401,-0.6400360598275296,1.9631885190754057,0.2041852417881999,0.5282509033607292,0.268626203829246,-0.8408315111684428,0.4141340910122832,0.4516161375976533,0.5876568742897156,False,False,False
SPRY1,-0.1828846477374832,0.4449529046486167,0.576155023249187,-2.016467072747507,1.6506977772725406,0.7717325089871422,0.898629197299369,0.3245142988243502,-0.2630574126847599,1.1529632219819934,0.1957283945415723,0.3268146865601283,False,False,False
SPRY2,-0.1564270485224844,0.0830994528103667,0.3999931526811818,-1.4293837794114936,1.116529682366525,0.721862148173534,0.8758039319338842,0.144929409219296,-0.2303461411761592,0.3965450467968928,0.5762775141694017,0.6982979128841484,False,False,False
SPRY4,-0.8863114858496692,-0.55090524719553,0.5954653274363215,-2.781347917073944,1.0087249453746054,0.2333782611394149,0.5517736055693796,0.1980028740192999,-0.986360608481116,-0.115449885909944,0.0177311764600521,0.060008165892876,True,False,True
SPRYD3,-0.0080008224590554,0.3425805223966733,0.2034437311103129,-0.6554495728642029,0.6394479279460921,0.971100482425911,0.9880801763947334,0.1445900641895071,0.0338091379970784,0.6513519067962683,0.0319895570132497,0.089980520241708,False,False,False
SPRYD4,0.2063710079856173,0.5737431847278764,0.356953995705457,-0.9296159168034708,1.3423579327747055,0.6037084897043682,0.8122768907872743,0.1698880991849643,0.178508779406008,0.9689775900497448,0.0104111056241281,0.0424125540307482,False,False,True
SPRYD7,0.3778168871580576,0.8839158126231923,0.1810401441112402,-0.1983336505767889,0.9539674248929042,0.1281525769814117,0.4538442820741145,0.2130956024241852,0.361617531864677,1.4062140933817076,0.0061151903889095,0.0304197825044904,False,False,True
SPSB1,0.5648046758007926,-0.9492804893947016,0.4225932741119874,-0.780075728034647,1.9096850796362324,0.2737028394701536,0.5881998415807987,0.2283508510318109,-1.4363653638335474,-0.4621956149558556,0.0008574636493289,0.0094917101088762,True,False,False
SPSB2,0.7603586709213693,1.2683781652230317,0.2312930020483623,0.0242811111145815,1.4964362307281571,0.0461672149662984,0.372004200862164,0.5552499391835157,-0.0523938055022612,2.5891501359483247,0.0573475089563631,0.1355375290321326,True,False,True
SPSB3,0.2547314044111535,0.5700092430611159,0.1558675432113637,-0.2413086825954997,0.7507714914178067,0.2007110331388734,0.5256361711162655,0.133463570272339,0.2483177085925609,0.8917007775296708,0.0045387393152409,0.0253872531174487,False,False,True
SPTAN1,0.3736063123464574,-0.2640094169269815,0.2383251302964025,-0.3848506180215871,1.132063242714502,0.2149623644344345,0.537725225352923,0.1674865482319033,-0.6530954741483037,0.1250766402943406,0.1551958813083687,0.2773407878936589,False,False,False
SPTBN1,0.6192404488509211,-0.861428253350562,0.1364689260325684,0.184935419412538,1.0535454782893043,0.020036928448391,0.3384131251984546,0.327754639448167,-1.645965511038344,-0.0768909956627797,0.0358308445325984,0.0973113189300638,True,False,False
SPTBN2,0.477897312244436,0.1291211311912738,0.112928814194501,0.1185074247510759,0.837287199737796,0.0241438572565077,0.3486156607729149,0.2017371244374302,-0.3163058119896573,0.5745480743722051,0.5355792628952084,0.6630756210879531,False,False,True
SPTBN5,-1.4874530677024662,-1.225565866968674,0.2821181672310343,-2.385278986660283,-0.5896271487446498,0.0133004974392645,0.3315550505523713,0.3469488342784052,-2.0433166599380703,-0.4078150739992777,0.0093181010909934,0.0394495658384443,True,False,True
SPTLC1,-0.0591225358046798,0.3369624922121774,0.2427063412672383,-0.8315224348395291,0.7132773632301694,0.8232506324930198,0.925199618152171,0.1718186248253574,-0.0594491318131231,0.7333741162374781,0.0856088103024362,0.1815659383337384,False,False,False
SPTLC2,0.2527891517106588,0.51267575440498,0.1109142774426216,-0.1001895807398243,0.605767884161142,0.1070199729357836,0.4346232540373137,0.1066347732663922,0.2894630357975566,0.7358884730124035,0.0001228084996423,0.0028148559038301,False,False,True
SPTLC3,0.2130682345398333,0.0430976996123724,0.452467769338179,-1.2268861462504153,1.653022615330082,0.669834904330669,0.8496968386232033,0.2973834623143021,-0.642299484443068,0.7284948836678128,0.8883454278182092,0.9294675554659528,False,False,True
SPTSSA,-0.1045633826933436,-0.7786519373701051,0.1142010570339851,-0.4680021147106435,0.2588753493239562,0.4273898772426665,0.7052665882181778,0.1328691249833312,-1.0736057488156532,-0.483698125924557,0.0001428033475213,0.0031071149225486,False,False,True
SPTSSB,-0.4543091366505504,0.8194061898599003,0.8661263331968646,-3.2107096856418376,2.302091412340737,0.6362003501941842,0.8318023212166197,0.3358117316001287,0.012812575682,1.6259998040378003,0.0473692947804925,0.1188421559253375,False,False,False
SPTY2D1,0.1369757376005163,-0.7591284017133892,0.1001691355377688,-0.181807157695119,0.4557586328961516,0.2649248655419051,0.5798344321058829,0.2751393848027995,-1.4335709714177762,-0.0846858320090022,0.0331448732839296,0.0920608264159002,False,False,False
SPTY2D1OS,0.4070326455233722,0.3990837208701341,0.3182767032836661,-0.60586587289961,1.4199311639463543,0.2908996871098591,0.6032518570130904,0.194084961774937,-0.0090550625030672,0.8072225042433354,0.0547537440591259,0.1313253350555048,False,False,True
SQLE,0.7621909050450146,0.6948913965356884,0.059586005637175,0.5725616415583729,0.9518201685316564,0.0010309521957248,0.2979007013782362,0.3030944410321865,0.0326902247453217,1.357092568326055,0.0412348549507332,0.1074930669962637,True,False,True
SQOR,0.4368965734830894,-0.1182980955654402,0.2070701566507036,-0.2220930814844608,1.0958862284506397,0.1253794371309253,0.4513910253454159,0.1244025766088381,-0.4047533636525325,0.168157172521652,0.3692553132212905,0.5116707868028592,False,False,False
SQSTM1,0.2215719789489427,-0.9880968334905056,0.2960546505606978,-0.7206060498900093,1.1637500077878948,0.5085409618972814,0.7572483356699726,0.16097056678158,-1.3278220249984705,-0.6483716419825407,1.1131929496713002e-05,0.0006523186652433,False,False,False
SRA1,0.5243931979258185,0.3128977229609235,0.1583644104030546,0.0204069651501845,1.0283794307014524,0.0453477864276727,0.3709373919350715,0.0653890325455618,0.1688248176005166,0.4569706283213304,0.0005805444643297,0.0075249007369711,False,False,True
SRARP,-0.5286525789876769,0.8293354300803325,0.4596191036169199,-1.9913656971311533,0.9340605391557996,0.3334318936252065,0.6360626868277092,0.2880376957122337,0.2243032829201658,1.4343675772404991,0.0099636473620759,0.041220304730775,True,False,False
SRBD1,-0.1396694523663697,0.2761130213826268,0.0855722308364859,-0.4119984822268289,0.1326595774940894,0.2011434364574868,0.5258026956812268,0.2786293519988516,-0.3071645222191013,0.859390564984355,0.3341850256063626,0.4779979172438072,False,False,False
SRC,0.45896219674395,0.4632043245418709,0.3004141169434878,-0.4970895997779206,1.4150139932658208,0.2240240095620883,0.5445065410325611,0.1254182763968151,0.1985002623437049,0.7279083867400369,0.0018161631075149,0.014595409318672,False,False,True
SRCAP,0.5616573634731625,-0.3144925816994366,0.3168899562195019,-0.4468279068791074,1.5701426338254325,0.1744440831448202,0.5009761178106937,0.2761880462462694,-1.006750727017653,0.3777655636187798,0.302293950063851,0.4451461450016264,False,False,False
SRCIN1,0.7503641722743797,0.673155186754725,0.4204412272794893,-0.5876674580701788,2.088395802618938,0.1723015437308803,0.4992774216481625,0.2633777322954853,0.1216815663132819,1.224628807196168,0.0193737661435922,0.0637567376751021,True,False,True
SRD5A1,0.649003311654086,1.0661248774249517,0.5018709620751862,-0.9481740773312702,2.2461807006394423,0.2865303185401491,0.5994294751758825,0.3796356036089126,0.1741479297783835,1.95810182507152,0.0253611707068789,0.0765379918803967,True,False,True
SRD5A2,1.3867253898135652,1.6130534969296169,0.5543002641779392,-0.3773054379373006,3.150756217564431,0.0875708047821288,0.4150555453225583,0.6519288179338778,0.2430850234724169,2.983021970386817,0.0235670276707268,0.0728230847692539,True,False,True
SRD5A3,0.615252790851984,1.1646297722231287,0.3747277818632159,-0.5772982540257667,1.8078038357297348,0.1991574543696274,0.5237875264070789,0.293784481220525,0.4721322894199553,1.857127255026302,0.0052624833417903,0.0277599955018165,True,False,True
SREBF1,0.5947057303917062,-0.0529841981695842,0.1813298507418043,0.0176332168608047,1.1717782439226077,0.0464366790742067,0.3720236325450248,0.1621826447540353,-0.4172107293176525,0.3112423329784841,0.751017636379244,0.8333768338701423,False,False,False
SREBF2,-0.1182307486413412,0.6508824903930286,0.2565003348203337,-0.9345292914943464,0.6980677942116639,0.6762046988576531,0.8534025646008833,0.1032966370234128,0.4217598867031985,0.8800050940828587,7.658308323236585e-05,0.0021105469980148,False,False,False
SREK1,0.4598942511982151,-0.1299743701449607,0.1955371792461983,-0.1623923224394468,1.082180824835877,0.1001280986257391,0.4285341272495396,0.2512769486628288,-0.7625635168898058,0.5026147765998844,0.6255558079099571,0.7371285347151909,False,False,False
SREK1IP1,0.2996119986649901,0.5620200753011906,0.242506796026257,-0.4721528583549614,1.0713768556849417,0.3045815299416305,0.6146633123703605,0.0875807296172614,0.3770491958676825,0.7469909547346987,6.80239728343787e-06,0.0004662625426506,False,False,True
SRF,0.2474380804650401,-0.3397651884375827,0.3631931013004504,-0.9084044628731096,1.40328062380319,0.5445686496461151,0.7783851817122334,0.2466671418327859,-0.8612165954923972,0.1816862186172316,0.1867029475677426,0.3160339481801257,False,False,False
SRFBP1,0.3834639998836375,-0.6466910940443111,0.233001276135658,-0.3580500504806763,1.1249780502479514,0.1983652571807555,0.5230928485630947,0.4075055431243126,-1.613566423429877,0.3201842353412546,0.1572593005858727,0.2798159440433903,False,False,False
SRGAP1,0.6259828392318327,-0.5422603308966432,0.2577596591719021,-0.194323435750975,1.4462891142146406,0.0934508986884424,0.4212294255656772,0.1846032274741519,-0.9563256566692686,-0.1281950051240177,0.0155924379789488,0.0553617076393495,True,False,False
SRGAP2,0.5955901811065757,0.6949080795059759,0.3766981618625978,-0.6032314923202128,1.7944118545333645,0.2119981638341226,0.5348921321916414,0.2791803117533099,0.0515578184068511,1.3382583406051007,0.037463890449537,0.1005265131871058,True,False,True
SRGAP2B,0.7394690592638741,0.0129935993820509,0.3830021583876422,-0.4794147446125633,1.9583528631403115,0.1490613407012715,0.4748331322610816,0.3201538066540879,-0.7473357457237809,0.7733229444878827,0.9687832452366316,0.9815678432809816,False,False,True
SRGAP2C,0.5679144947454233,0.1190534815633634,0.5125038466579818,-1.0631014784949586,2.198930467985805,0.3486659633276454,0.6468657279782598,0.2644373258828156,-0.5100329145528795,0.7481398776796064,0.6665621847665384,0.7699710895974726,False,False,True
SRGAP3,0.6779644435041805,1.2128811133821036,0.3203518047017042,-0.3415379737597261,1.6974668607680872,0.1246177727948878,0.4512069004226856,0.2280890455512232,0.6722210748135329,1.7535411519506745,0.0011453639219582,0.0110416153170925,True,False,True
SRGN,1.0634698538688698,-0.4817953484836534,0.888522489862019,-1.7642052611539931,3.891144968891733,0.3173052579193497,0.6236485228013362,0.5296176763232633,-1.6950467339903956,0.7314560370230887,0.3885816373667742,0.530163558290734,False,False,False
SRI,0.7872696533396364,0.893435201562812,0.3967572830018211,-0.4753890960439115,2.049928402723184,0.1414703934061446,0.4663827181031046,0.2464993278545717,0.3298119200851167,1.4570584830405071,0.0061929955885027,0.0306329762979853,True,False,True
SRM,0.0491238192829308,0.0957910743736287,0.3154066008896432,-0.9546407523804072,1.052888390946269,0.8861218422727212,0.9540497298045282,0.1282929202583,-0.1764657091718283,0.3680478579190858,0.4662392789046237,0.6007618761219959,False,False,True
SRP14,0.3820379280584962,0.3534447566350547,0.2157212595531662,-0.3044833973776253,1.0685592534946178,0.1746943477025978,0.5012914927363823,0.1123448502423898,0.0860154972924278,0.6208740159776815,0.0169410685476881,0.058501191568896,False,False,True
SRP14-AS1,0.5562252841787734,0.8896647087468532,0.2060336336794482,-0.0994656920885636,1.2119162604461104,0.0738059131670747,0.4009533672322196,0.2755019214003005,0.2563658378514636,1.522963579642243,0.0117779744758887,0.0461145075468587,True,False,True
SRP19,0.2294120639639676,-0.4826379922047339,0.1664024166500149,-0.3001546920941524,0.7589788200220877,0.2618162542375606,0.5773946727816294,0.2243088892293852,-1.0416773580675505,0.0764013736580826,0.0783675206365364,0.1700482239949269,False,False,False
SRP54,0.0344368196094375,-0.5309602479122404,0.2216972070089878,-0.6711026377280331,0.7399762769469083,0.886421993004717,0.9540922612269916,0.1625216981259379,-0.9047666830343132,-0.1571538127901676,0.0111754079870696,0.0444385556275312,False,False,False
SRP68,0.1591701681864856,0.0880911771361603,0.1261616405263791,-0.2423324785752207,0.5606728149481921,0.296254523283751,0.6083067350316539,0.1000669841659373,-0.1502566814241155,0.3264390356964362,0.4088962088551777,0.5490138847131971,False,False,True
SRP72,0.2129680340463227,-0.4890417974974612,0.1316840815758657,-0.2061094848294696,0.632045552922115,0.2042463285221459,0.5282509033607292,0.2379223058643155,-1.0556093314381934,0.0775257364432708,0.0802810720285735,0.173177897550639,False,False,False
SRP9,0.2653704560458398,0.6529990144095112,0.1958115390306685,-0.3577892528742277,0.8885301649659074,0.2683546378457145,0.5838409525649545,0.1688903145018545,0.2487151445194894,1.057282884299533,0.006896336965774,0.0326586096326309,False,False,True
SRPK1,0.2889014260155669,-0.2417642084527393,0.2366087795649641,-0.4640933103086406,1.0418961623397744,0.3092910854804547,0.6190968595614951,0.1949807429393586,-0.70555885262231,0.2220304357168312,0.2560641875004268,0.3972289884556064,False,False,False
SRPK2,0.5013812583133239,-0.0248356745407143,0.1444795285034064,0.0415829166385258,0.961179599988122,0.0403388125388622,0.3664563015888873,0.1598545467665393,-0.3990058135104971,0.3493344644290684,0.8807035815554598,0.9247448850800796,False,False,False
SRPK3,0.1923251915514454,0.2134220419317076,0.6420982970679588,-1.851118161581441,2.235768544684332,0.7840916986967885,0.9053208231781912,0.1967128397020892,-0.2154607440847244,0.6423048279481398,0.2993867954333811,0.4420720162512837,False,False,True
SRPRA,-0.5310556685349817,-0.7885907042296862,0.1736916374548875,-1.0838199784119658,0.0217086413420023,0.0551030121839307,0.3809449522285107,0.1453684155679269,-1.0978860176743088,-0.4792953907850636,6.543670290824305e-05,0.0019172589402238,True,False,True
SRPRB,-0.6180732857475641,-0.4362812940307004,0.0896429084565906,-0.9033570285601268,-0.3327895429350016,0.0062510179396372,0.3266802321025554,0.2890678920300643,-1.130400577104986,0.2578379890435851,0.1781457237626219,0.3050570975437793,False,False,True
SRPX2,1.4845320037294152,1.2175550173590766,0.6247619646886826,-0.503739402475873,3.4728034099347034,0.0979573035657276,0.4261023123476953,0.5029773526170594,0.0750571562715762,2.360052878446577,0.0392588372703061,0.1038461158877694,True,False,True
SRR,0.2373378437675715,0.5212621950686311,0.3632567802616896,-0.9187073544454984,1.3933830419806414,0.5601321902090524,0.7873644476728249,0.1243398345807631,0.2558958265445947,0.7866285635926675,0.0008089177649547,0.0091539553638262,False,False,True
SRRD,0.353667039893757,0.1023763912518282,0.1411911309409065,-0.0956661531079591,0.8030002328954733,0.087330195427358,0.4149508816841761,0.1917661896716174,-0.3045117857596672,0.5092645682633238,0.6008566430248773,0.718357649426821,False,False,True
SRRM1,0.1503729386161008,-0.2053878603482548,0.1641145506641991,-0.3719128067884756,0.6726586840206772,0.4270934412496245,0.7049155690133958,0.2722371620375307,-0.8925487248922047,0.481773004195695,0.4825969457335269,0.6155949519401046,False,False,False
SRRM2,0.0294100572906275,-0.242987101902524,0.0668117001060127,-0.1832145908614759,0.242034705442731,0.6895822988752128,0.8600090699615992,0.198399535776394,-0.7093819058710074,0.2234077020659593,0.259181958499838,0.4004708674962242,False,False,False
SRRM2-AS1,1.3626629955933454,0.1882694881091415,0.3370509085616636,0.2900165769487621,2.435309414237929,0.0272362443946775,0.3545374245888933,0.2956964235156197,-0.4372336734737314,0.8137726496920146,0.5330899214935833,0.660966150672512,False,False,True
SRRM3,0.5248002374698983,0.2012498201335573,0.4783676925831166,-0.9975792583583336,2.0471797332981305,0.3527806041030316,0.6506144158496022,0.3580410951426863,-0.5964945252575126,0.9989941655246272,0.5864324658005686,0.7068140011898534,False,False,True
SRRT,0.3171792047690089,-0.254745118993438,0.0408736851836405,0.1871008963730026,0.4472575131650153,0.0044515905868876,0.3266802321025554,0.2204511532054587,-0.7993642077892099,0.2898739698023339,0.293439115084051,0.4360491011720285,False,False,False
SRSF1,0.0937081880744257,0.1107264853481799,0.1159256529006548,-0.2752189776868647,0.4626353538357162,0.4780461713525954,0.7362628064365929,0.1450557692188701,-0.2445372059804902,0.4659901766768501,0.4743018529122171,0.6081111701434856,False,False,True
SRSF10,0.3066443022779253,-0.1702543768059978,0.2051240419895243,-0.3461519472764968,0.9594405518323472,0.2318064685747023,0.5511253608355198,0.2134576605607581,-0.6941594085214855,0.3536506549094897,0.4558647199130956,0.5917080245470712,False,False,False
SRSF11,0.1989816269421378,-0.1789090251924232,0.1670478364257083,-0.3326391428964949,0.7306023967807705,0.3192411774030153,0.6256543269257742,0.1845830470857933,-0.6339493146981735,0.276131264313327,0.3709437354968476,0.5132559434127324,False,False,False
SRSF12,0.1124616834115764,-0.3413145214417825,0.440567435385729,-1.2896205235600555,1.5145438903832085,0.8150180875076634,0.9216863524243092,0.2481348387466535,-0.8832935742854819,0.2006645314019169,0.1946509155801324,0.325635889547455,False,False,False
SRSF2,0.2478382199144202,0.0883679038726041,0.251061225108152,-0.5511506483310193,1.0468270881598598,0.3963446382894759,0.6840672039351003,0.110646636494297,-0.1648505872873804,0.3415863950325888,0.4465701809924358,0.5831355200927126,False,False,True
SRSF3,0.0196161581334859,0.3152662680253151,0.2880164412270314,-0.8969807011104425,0.9362130173774144,0.9499851604726828,0.9792342598004518,0.0833976652687614,0.1383787556683695,0.4921537803822607,0.0016560150345268,0.0138574336839065,False,False,True
