library,direction,term,overlap,query_size,term_size,p,genes,fdr
Reactome_2024,up,Defective B3GALT6 Causes EDSP2 and SEMDJL1,4,2300,15,0.17392266262737222,B3GALT6;GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,SUMOylation of DNA Methylation Proteins,4,2300,15,0.17392266262737222,CBX8;DNMT1;PCGF2;PHC2,0.9999999999999972
Reactome_2024,up,Resolution of Abasic Sites (AP Sites),8,2300,37,0.17586908564415352,LIG1;PCNA;PNKP;POLD3;RFC5;RPA3;SMUG1;XRCC1,0.9999999999999972
Reactome_2024,up,Formation of Annular Gap Junctions,3,2300,10,0.1769400845321647,CLTA;CLTC;CLTCL1,0.9999999999999972
Reactome_2024,up,M Phase,55,2300,327,0.18019456919334748,ALMS1;ANAPC10;B9D2;BUB1;BUB1B;CCNB1;CCNB2;CDC16;CDC20;CDC26;CDK1;CENPI;CENPK;CENPM;CENPO;CENPQ;CENPU;CEP164;CEP290;CEP72;CEP78;CETN2;DYNLL1;HAUS3;HAUS5;KIF20A;KIF23;LMNB1;MAD2L1;NDC1;NDE1;NEK2;NME7;NSL1;NUF2;NUP133;NUP50;NUP93;PHF8;PLK1;PLK4;PSMA4;PSMA5;PSMB5;RCC2;SDCCAG8;SEM1;SKA2;TUBA1A;TUBB2B;TUBG1;TUBGCP2;UBE2C;VRK1;ZWINT,0.9999999999999972
Reactome_2024,up,Mitochondrial Fatty Acid Beta-Oxidation,7,2300,32,0.18956123611789505,ACAD10;ACAD11;ACBD6;ACOT13;MCAT;NDUFAB1;PCTP,0.9999999999999972
Reactome_2024,up,PCNA-Dependent Long Patch Base Excision Repair,5,2300,21,0.19321590353696416,LIG1;PCNA;POLD3;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function,8,2300,38,0.1956139455685379,BRCA1;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1,0.9999999999999972
Reactome_2024,up,Diseases of DNA Double-Strand Break Repair,8,2300,38,0.1956139455685379,BRCA1;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1,0.9999999999999972
Reactome_2024,up,"Cell Cycle, Mitotic",76,2300,464,0.1970976495045323,ALMS1;ANAPC10;B9D2;BORA;BUB1;BUB1B;CCNA2;CCNB1;CCNB2;CDC14A;CDC16;CDC20;CDC25A;CDC26;CDK1;CDT1;CENPI;CENPK;CENPM;CENPO;CENPQ;CENPU;CEP164;CEP290;CEP72;CEP78;CETN2;DHFR;DYNLL1;E2F1;FBXL7;FOXM1;GINS1;HAUS3;HAUS5;KIF20A;KIF23;LIG1;LMNB1;MAD2L1;MCM2;NDC1;NDE1;NEK2;NME7;NSL1;NUF2;NUP133;NUP50;NUP93;PCNA;PHF8;PLK1;PLK4;POLD3;PRIM2;PSMA4;PSMA5;PSMB5;RBX1;RCC2;RFC5;RPA3;RRM2;SDCCAG8;SEM1;SKA2;TK1;TUBA1A;TUBB2B;TUBG1;TUBGCP2;TYMS;UBE2C;VRK1;ZWINT,0.9999999999999972
Reactome_2024,up,G-protein Mediated Events,9,2300,44,0.19961653389825337,ADCY7;ADCY9;CAMKK2;GNA14;GNAI2;GNAL;ITPR3;PLCB2;PRKX,0.9999999999999972
Reactome_2024,up,Homology Directed Repair,18,2300,98,0.2009537632805643,BRCA1;CCNA2;ERCC4;FIGNL1;PCNA;POLD3;POLQ;PPP4C;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1;UBE2V2;XRCC1;XRCC3,0.9999999999999972
Reactome_2024,up,Gap Junction Trafficking,6,2300,27,0.20470031768721436,CLTA;CLTC;CLTCL1;GJB2;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,Molecules Associated With Elastic Fibres,6,2300,27,0.20470031768721436,BMP7;EFEMP1;EMILIN2;FBLN1;MFAP2;TGFB2,0.9999999999999972
Reactome_2024,up,Platelet Calcium Homeostasis,4,2300,16,0.206245084523588,ATP2B4;ITPR3;ORAI2;SRI,0.9999999999999972
Reactome_2024,up,Synthesis of PIPs at the Early Endosome Membrane,4,2300,16,0.206245084523588,FIG4;INPP4A;INPP4B;MTM1,0.9999999999999972
Reactome_2024,up,Metabolism of Fat-Soluble Vitamins,7,2300,33,0.21180625935008127,AKR1C3;BCO2;GPC3;GPC4;LRP8;PLB1;SDC1,0.9999999999999972
Reactome_2024,up,Signaling by TGFBR3,8,2300,39,0.21621674203624242,AGO4;ARRB1;ARRB2;GIPC1;PSEN2;PSENEN;TCF3;TGFB2,0.9999999999999972
Reactome_2024,up,Condensation of Prometaphase Chromosomes,3,2300,11,0.21785377469230563,CCNB1;CCNB2;CDK1,0.9999999999999972
Reactome_2024,up,Gap Junction Degradation,3,2300,11,0.21785377469230563,CLTA;CLTC;CLTCL1,0.9999999999999972
Reactome_2024,up,Mucopolysaccharidoses,3,2300,11,0.21785377469230563,GALNS;GNS;SGSH,0.9999999999999972
Reactome_2024,up,SARS-CoV-2 Modulates Autophagy,3,2300,11,0.21785377469230563,VPS11;VPS33A;VPS41,0.9999999999999972
Reactome_2024,up,Sphingolipid Catabolism,3,2300,11,0.21785377469230563,ALDH3B1;ALDH3B2;SGPP2,0.9999999999999972
Reactome_2024,up,TP53 Regulates Transcription of Caspase Activators and Caspases,3,2300,11,0.21785377469230563,CASP2;PIDD1;TP73,0.9999999999999972
Reactome_2024,up,Trafficking and Processing of Endosomal TLR,3,2300,11,0.21785377469230563,CTSK;TLR3;UNC93B1,0.9999999999999972
Reactome_2024,up,COPI-dependent Golgi-to-ER Retrograde Traffic,15,2300,81,0.21816978460154607,KIF11;KIF15;KIF19;KIF20A;KIF23;KIF26B;KIF27;KIF3B;KIF4A;KIF6;KIF9;RACGAP1;STX18;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,HDR Through Homologous Recombination (HRR),12,2300,63,0.2207752526437997,BRCA1;FIGNL1;PCNA;POLD3;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1;XRCC3,0.9999999999999972
Reactome_2024,up,HS-GAG Biosynthesis,5,2300,22,0.2214915879310789,GPC3;GPC4;HS3ST4;NDST2;SDC1,0.9999999999999972
Reactome_2024,up,HS-GAG Degradation,5,2300,22,0.2214915879310789,GLB1L;GPC3;GPC4;SDC1;SGSH,0.9999999999999972
Reactome_2024,up,Impaired BRCA2 Binding to PALB2,5,2300,22,0.2214915879310789,BRCA1;RAD51AP1;RAD51D;RMI1;RMI2,0.9999999999999972
Reactome_2024,up,Nucleotide Salvage,5,2300,22,0.2214915879310789,ADAL;AMPD3;GMPR2;PUDP;TK1,0.9999999999999972
Reactome_2024,up,Synthesis of DNA,19,2300,106,0.224340240015531,ANAPC10;CCNA2;CDC16;CDC26;CDT1;GINS1;LIG1;MCM2;PCNA;POLD3;PRIM2;PSMA4;PSMA5;PSMB5;RBX1;RFC5;RPA3;SEM1;UBE2C,0.9999999999999972
Reactome_2024,up,Activation of GABAB Receptors,6,2300,28,0.23006549380635644,ADCY7;ADCY9;GNAI2;GNAL;KCNJ12;KCNJ16,0.9999999999999972
Reactome_2024,up,GABA B Receptor Activation,6,2300,28,0.23006549380635644,ADCY7;ADCY9;GNAI2;GNAL;KCNJ12;KCNJ16,0.9999999999999972
Reactome_2024,up,Meiotic Synapsis,6,2300,28,0.23006549380635644,ACD;BRCA1;LMNB1;POT1;REC8;SYCE3,0.9999999999999972
Reactome_2024,up,Nucleotide Excision Repair,19,2300,107,0.2371872034375655,ACTR8;CETN2;DDB2;ERCC3;ERCC4;GTF2H5;LIG1;PCNA;PIAS3;POLD3;POLR2H;POLR2I;RBX1;RFC5;RPA3;RUVBL1;TFPT;UBE2V2;XRCC1,0.9999999999999972
Reactome_2024,up,Nuclear Envelope Breakdown,10,2300,52,0.2389822509068918,CCNB1;CCNB2;CDK1;LMNB1;NDC1;NUP133;NUP50;NUP93;PLK1;VRK1,0.9999999999999972
Reactome_2024,up,Translesion Synthesis by POLI,4,2300,17,0.24010662332518537,PCNA;POLI;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,Defective Intrinsic Pathway for Apoptosis,5,2300,23,0.2509082242101234,CAPNS1;CDC25A;CDK5;LMNB1;PRDX1,0.9999999999999972
Reactome_2024,up,DNA Double-Strand Break Repair,22,2300,127,0.2532368136122569,BRCA1;CCNA2;ERCC4;EYA4;FIGNL1;KDM4B;PCNA;POLD3;POLQ;PPP4C;PPP5C;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1;UBE2V2;XRCC1;XRCC3;XRCC4,0.9999999999999972
Reactome_2024,up,Gap Junction Trafficking and Regulation,6,2300,29,0.25635009148064053,CLTA;CLTC;CLTCL1;GJB2;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,Nuclear Pore Complex (NPC) Disassembly,7,2300,35,0.25887070446678867,CCNB1;CCNB2;CDK1;NDC1;NUP133;NUP50;NUP93,0.9999999999999972
Reactome_2024,up,Diseases of DNA Repair,9,2300,47,0.2593058117192067,BRCA1;MSH3;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1,0.9999999999999972
Reactome_2024,up,TP53 Regulates Transcription of Cell Cycle Genes,9,2300,47,0.2593058117192067,CARM1;CCNA2;CCNB1;CDK1;CNOT6;E2F1;E2F7;PCNA;ZNF385A,0.9999999999999972
Reactome_2024,up,TP53 Regulates Transcription of Cell Death Genes,8,2300,41,0.2596440006174185,BCL2L14;CASP2;PIDD1;RABGGTA;STEAP3;TP53AIP1;TP53INP1;TP73,0.9999999999999972
Reactome_2024,up,Scavenging of Heme From Plasma,3,2300,12,0.2604171961713742,APOL1;HPX;JCHAIN,0.9999999999999972
Reactome_2024,up,"WNT5A-dependent Internalization of FZD2, FZD5 and ROR2",3,2300,12,0.2604171961713742,AP2A1;CLTA;CLTC,0.9999999999999972
Reactome_2024,up,O-linked Glycosylation,14,2300,78,0.26619153556610925,B3GNT2;B3GNTL1;B4GALT5;CHST4;DAG1;GALNT12;GALNT14;GALNT18;GCNT1;LARGE1;MUC12;MUC16;MUC4;ST3GAL2,0.9999999999999972
Reactome_2024,up,NOTCH3 Activation and Transmission of Signal to the Nucleus,5,2300,24,0.2812186496515824,NEURL1;NEURL1B;PSEN2;PSENEN;TACC3,0.9999999999999972
Reactome_2024,up,Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway,5,2300,24,0.2812186496515824,LIG1;PCNA;POLD3;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,Chondroitin Sulfate Dermatan Sulfate Metabolism,8,2300,42,0.2822806876785938,B3GALT6;CHST11;CHST9;DSE;GPC3;GPC4;SDC1;UST,0.9999999999999972
Reactome_2024,up,Heparan Sulfate Heparin (HS-GAG) Metabolism,8,2300,42,0.2822806876785938,B3GALT6;GLB1L;GPC3;GPC4;HS3ST4;NDST2;SDC1;SGSH,0.9999999999999972
Reactome_2024,up,Recognition of DNA Damage by PCNA-containing Replication Complex,6,2300,30,0.28338447196676075,DTL;PCNA;POLD3;RBX1;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,RNA Polymerase III Transcription Initiation,7,2300,36,0.28344518742804986,GTF3C2;GTF3C3;POLR2H;POLR3K;SNAPC1;SNAPC2;SNAPC3,0.9999999999999972
Reactome_2024,up,Transport of Inorganic Cations Anions and Amino Acids Oligopeptides,13,2300,73,0.2864393449263997,CTNS;SLC12A4;SLC15A1;SLC26A6;SLC34A2;SLC4A8;SLC5A5;SLC6A14;SLC6A6;SLC7A6;SLC7A7;SLC9A3;SRI,0.9999999999999972
Reactome_2024,up,HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA),16,2300,92,0.2901722726385014,BRCA1;CCNA2;ERCC4;FIGNL1;PCNA;POLD3;PPP4C;RAD51AP1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1;UBE2V2;XRCC3,0.9999999999999972
Reactome_2024,up,Gap-filling DNA Repair Synthesis and Ligation in TC-NER,11,2300,61,0.2942643941505506,ERCC3;GTF2H5;LIG1;PCNA;POLD3;POLR2H;POLR2I;RBX1;RFC5;RPA3;XRCC1,0.9999999999999972
Reactome_2024,up,The Role of GTSE1 in G2 M Progression After G2 Checkpoint,10,2300,55,0.2981241516741268,CCNB1;CCNB2;CDK1;PLK1;PSMA4;PSMA5;PSMB5;SEM1;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",3,2300,13,0.30389129229389406,GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,Defective EXT2 Causes Exostoses 2,3,2300,13,0.30389129229389406,GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,Mitotic Telophase Cytokinesis,3,2300,13,0.30389129229389406,KIF20A;KIF23;PLK1,0.9999999999999972
Reactome_2024,up,Purine Salvage,3,2300,13,0.30389129229389406,ADAL;AMPD3;GMPR2,0.9999999999999972
Reactome_2024,up,EPH-ephrin Mediated Repulsion of Cells,8,2300,43,0.30540264605494194,AP2A1;CLTA;CLTC;CLTCL1;EFNB3;EPHA4;PSEN2;PSENEN,0.9999999999999972
Reactome_2024,up,Presynaptic Phase of Homologous DNA Pairing and Strand Exchange,7,2300,37,0.30854627784429234,BRCA1;RAD51D;RFC5;RMI1;RMI2;RPA3;SEM1,0.9999999999999972
Reactome_2024,up,Interleukin-37 Signaling,4,2300,19,0.3108526327234689,IL18R1;PTPN6;PTPN9;SIGIRR,0.9999999999999972
Reactome_2024,up,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,4,2300,19,0.3108526327234689,STEAP3;TP53AIP1;TP53INP1;TP73,0.9999999999999972
Reactome_2024,up,Meiosis,9,2300,50,0.3237513977476372,ACD;BRCA1;FIGNL1;LMNB1;POT1;PSMC3IP;REC8;RPA3;SYCE3,0.9999999999999972
Reactome_2024,up,Inositol Phosphate Metabolism,8,2300,44,0.32891067097865034,INPP4A;INPP4B;ISYNA1;PLCB2;PLCE1;PLCG2;PLD4;PPIP5K1,0.9999999999999972
Reactome_2024,up,Interferon Alpha Beta Signaling,11,2300,63,0.33325479669972635,BST2;IFI27;IFIT1;IFITM2;IFITM3;OAS1;OAS2;OAS3;PTPN6;SAMHD1;USP18,0.9999999999999972
Reactome_2024,up,DNA Replication,19,2300,114,0.33447064802068466,ANAPC10;CCNA2;CDC16;CDC26;CDT1;GINS1;LIG1;MCM2;PCNA;POLD3;PRIM2;PSMA4;PSMA5;PSMB5;RBX1;RFC5;RPA3;SEM1;UBE2C,0.9999999999999972
Reactome_2024,up,GPVI-mediated Activation Cascade,6,2300,32,0.3390218041552475,FCER1G;PIK3R5;PLCG2;PTPN6;RAC2;SYK,0.9999999999999972
Reactome_2024,up,Impaired BRCA2 Binding to RAD51,6,2300,32,0.3390218041552475,BRCA1;RFC5;RMI1;RMI2;RPA3;SEM1,0.9999999999999972
Reactome_2024,up,Signaling by Retinoic Acid,6,2300,32,0.3390218041552475,AKR1C3;CYP26A1;DHRS3;DHRS9;DLAT;RDH10,0.9999999999999972
Reactome_2024,up,G0 and Early G1,5,2300,26,0.34354912393119946,CCNA2;CDC25A;CDK1;E2F1;PCNA,0.9999999999999972
Reactome_2024,up,A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis,4,2300,20,0.34698458309586705,B3GALT6;GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects,4,2300,20,0.34698458309586705,ANAPC10;CDC16;CDC26;UBE2C,0.9999999999999972
Reactome_2024,up,E2F Mediated Regulation of DNA Replication,4,2300,20,0.34698458309586705,CCNB1;CDK1;E2F1;PRIM2,0.9999999999999972
Reactome_2024,up,Myogenesis,4,2300,20,0.34698458309586705,CDH2;MAP2K6;MAPK14;TCF3,0.9999999999999972
Reactome_2024,up,NOTCH2 Activation and Transmission of Signal to the Nucleus,4,2300,20,0.34698458309586705,NEURL1;NEURL1B;PSEN2;PSENEN,0.9999999999999972
Reactome_2024,up,Membrane Binding and Targetting of GAG Proteins,3,2300,14,0.3476222603143058,MVB12B;TSG101;VPS37D,0.9999999999999972
Reactome_2024,up,Post-chaperonin Tubulin Folding Pathway,3,2300,14,0.3476222603143058,TBCB;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",3,2300,14,0.3476222603143058,MVB12B;TSG101;VPS37D,0.9999999999999972
Reactome_2024,up,"Synthesis of IP2, IP, and Ins in the Cytosol",3,2300,14,0.3476222603143058,INPP4A;INPP4B;ISYNA1,0.9999999999999972
Reactome_2024,up,TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis,3,2300,14,0.3476222603143058,BCL2L14;RABGGTA;TP73,0.9999999999999972
Reactome_2024,up,Amyloid Fiber Formation,7,2300,39,0.3598225237935139,CALB1;GGA3;GSN;PSENEN;SIAH2;SNCAIP;SORL1,0.9999999999999972
Reactome_2024,up,Nuclear Events Stimulated by ALK Signaling in Cancer,6,2300,33,0.3672919252230621,AGO4;CCNB1;DNMT1;FOXM1;PTPN6;RBX1,0.9999999999999972
Reactome_2024,up,Regulation of Complement Cascade,6,2300,33,0.3672919252230621,C1QA;C3;C5AR1;C6;CD19;IGHG4,0.9999999999999972
Reactome_2024,up,Inhibition of DNA Recombination at Telomere,4,2300,21,0.3831654488744323,ACD;POLR2H;POLR2I;POT1,0.9999999999999972
Reactome_2024,up,Keratan Sulfate Biosynthesis,4,2300,21,0.3831654488744323,B3GNT2;B4GALT4;B4GALT5;ST3GAL2,0.9999999999999972
Reactome_2024,up,Metabolism of Porphyrins,4,2300,21,0.3831654488744323,ABCC1;ALAS1;BLVRA;PPOX,0.9999999999999972
Reactome_2024,up,PLC Beta Mediated Events,7,2300,40,0.3857504745590196,ADCY7;ADCY9;CAMKK2;GNA14;ITPR3;PLCB2;PRKX,0.9999999999999972
Reactome_2024,up,Blood Group Systems Biosynthesis,3,2300,15,0.39104715973603915,ABO;FUT11;FUT3,0.9999999999999972
Reactome_2024,up,Cleavage of the Damaged Pyrimidine,3,2300,15,0.39104715973603915,ACD;POT1;SMUG1,0.9999999999999972
Reactome_2024,up,Defective B3GAT3 Causes JDSSDHD,3,2300,15,0.39104715973603915,GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,"Defective B4GALT7 Causes EDS, Progeroid Type",3,2300,15,0.39104715973603915,GPC3;GPC4;SDC1,0.9999999999999972
Reactome_2024,up,Depolymerization of the Nuclear Lamina,3,2300,15,0.39104715973603915,CCNB1;CDK1;LMNB1,0.9999999999999972
Reactome_2024,up,Depyrimidination,3,2300,15,0.39104715973603915,ACD;POT1;SMUG1,0.9999999999999972
Reactome_2024,up,Purine Catabolism,3,2300,15,0.39104715973603915,DNPH1;NT5C;NUDT5,0.9999999999999972
Reactome_2024,up,Recognition and Association of DNA Glycosylase With Site Containing an Affected Pyrimidine,3,2300,15,0.39104715973603915,ACD;POT1;SMUG1,0.9999999999999972
Reactome_2024,up,Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy,3,2300,15,0.39104715973603915,ATP6V1E1;ATP6V1F;ATP6V1H,0.9999999999999972
Reactome_2024,up,Synthesis of PIPs at the Golgi Membrane,3,2300,15,0.39104715973603915,FIG4;INPP5E;PI4KA,0.9999999999999972
Reactome_2024,up,TNFs Bind Their Physiological Receptors,3,2300,15,0.39104715973603915,EDA2R;TNFRSF18;TNFRSF25,0.9999999999999972
Reactome_2024,up,Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1,3,2300,15,0.39104715973603915,CCNA2;CDK1;E2F1,0.9999999999999972
Reactome_2024,up,VLDLR Internalisation and Degradation,3,2300,15,0.39104715973603915,AP2A1;CLTA;CLTC,0.9999999999999972
Reactome_2024,up,HDR Through Single Strand Annealing (SSA),6,2300,34,0.39565100949304327,BRCA1;ERCC4;RFC5;RMI1;RMI2;RPA3,0.9999999999999972
Reactome_2024,up,Signaling by NOTCH3,8,2300,47,0.4007692607992965,DLGAP5;FABP7;HEY2;NEURL1;NEURL1B;PSEN2;PSENEN;TACC3,0.9999999999999972
Reactome_2024,up,Budding and Maturation of HIV Virion,5,2300,28,0.4066361440653708,CHMP5;MVB12B;PDCD6IP;TSG101;VPS37D,0.9999999999999972
Reactome_2024,up,RNA Polymerase III Transcription Initiation From Type 3 Promoter,5,2300,28,0.4066361440653708,POLR2H;POLR3K;SNAPC1;SNAPC2;SNAPC3,0.9999999999999972
Reactome_2024,up,RNA Polymerase III Abortive And Retractive Initiation,7,2300,41,0.4117135721352314,GTF3C2;GTF3C3;POLR2H;POLR3K;SNAPC1;SNAPC2;SNAPC3,0.9999999999999972
Reactome_2024,up,RNA Polymerase III Transcription,7,2300,41,0.4117135721352314,GTF3C2;GTF3C3;POLR2H;POLR3K;SNAPC1;SNAPC2;SNAPC3,0.9999999999999972
Reactome_2024,up,Recycling Pathway of L1,6,2300,35,0.42395038294675114,AP2A1;CLTA;CLTC;KIF4A;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,Sensory Processing of Sound by Outer Hair Cells of the Cochlea,6,2300,35,0.42395038294675114,CLIC5;ESPN;GSN;MYO15A;MYO3A;PLS1,0.9999999999999972
Reactome_2024,up,APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,10,2300,61,0.4242633396286191,ANAPC10;CDC16;CDC20;CDC26;PLK1;PSMA4;PSMA5;PSMB5;SEM1;UBE2C,0.9999999999999972
Reactome_2024,up,Metabolism of Lipids,93,2300,612,0.4324457426613371,ABCB11;ABCC1;ACAD10;ACAD11;ACBD5;ACBD6;ACOT13;ACOT4;ACOT8;ACP6;AGK;AGPAT1;AKR1B1;AKR1C3;ALAS1;ALDH3B1;ALDH3B2;ALOX5;ALOX5AP;B4GALT5;BDH1;BDH2;BMX;CARM1;CBR1;CDS1;CERS6;CPT1B;CYB5B;EHHADH;FABP7;FAM120B;FAR2;FDXR;FIG4;GDPD3;GLB1L;GPX2;GPX4;HACD4;HILPDA;HPGDS;HSD17B13;INPP4A;INPP4B;INPP5E;LCLAT1;MBOAT2;MCAT;ME1;MED18;MED22;MED24;MED25;MED31;MLYCD;MTM1;MVK;NDUFAB1;NRF1;NUDT19;NUDT7;OSBPL5;PCTP;PCYT1B;PCYT2;PI4KA;PIK3R5;PITPNM1;PLA2G10;PLB1;PLD4;PNPLA6;PTGES;PTGR1;PTGS1;RGL1;SCAP;SGPP2;SLC27A3;SLC44A4;SLC51A;SMPD2;SMPD3;SQLE;SRD5A1;SRD5A2;SRD5A3;ST3GAL2;STARD3;STS;TNFAIP8L1;TSPOAP1,0.9999999999999972
Reactome_2024,up,Acyl Chain Remodelling of PC,3,2300,16,0.4336937924773741,MBOAT2;PLA2G10;PLB1,0.9999999999999972
Reactome_2024,up,Assembly Of The HIV Virion,3,2300,16,0.4336937924773741,MVB12B;TSG101;VPS37D,0.9999999999999972
Reactome_2024,up,Gap Junction Assembly,3,2300,16,0.4336937924773741,GJB2;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,LDL Clearance,3,2300,16,0.4336937924773741,AP2A1;CLTA;CLTC,0.9999999999999972
Reactome_2024,up,PKA-mediated Phosphorylation of CREB,3,2300,16,0.4336937924773741,ADCY7;ADCY9;PRKX,0.9999999999999972
Reactome_2024,up,Platelet Sensitization by LDL,3,2300,16,0.4336937924773741,LRP8;MAPK14;PTPN6,0.9999999999999972
Reactome_2024,up,Striated Muscle Contraction,3,2300,16,0.4336937924773741,TNNC1;TNNC2;TNNI2,0.9999999999999972
Reactome_2024,up,Translesion Synthesis by REV1,3,2300,16,0.4336937924773741,PCNA;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,APC C Cdc20 Mediated Degradation of Securin,9,2300,55,0.43594514553829455,ANAPC10;CDC16;CDC20;CDC26;PSMA4;PSMA5;PSMB5;SEM1;UBE2C,0.9999999999999972
Reactome_2024,up,Activation of BH3-only Proteins,5,2300,29,0.4379457383538562,BAD;BMF;DYNLL1;E2F1;TP73,0.9999999999999972
Reactome_2024,up,DNA Damage Telomere Stress Induced Senescence,5,2300,29,0.4379457383538562,ACD;CCNA2;HMGA2;LMNB1;POT1,0.9999999999999972
Reactome_2024,up,Kidney Development,5,2300,29,0.4379457383538562,GDNF;HNF1B;MECOM;PLAC8;WNT4,0.9999999999999972
Reactome_2024,up,Mitochondrial Translation Termination,14,2300,88,0.43916279299881394,GFM2;MRPL13;MRPL14;MRPL27;MRPL28;MRPL40;MRPL42;MRPL51;MRPL57;MRPS10;MRPS21;MRPS23;MRPS31;MRPS9,0.9999999999999972
Reactome_2024,up,Transcription-Coupled Nucleotide Excision Repair (TC-NER),12,2300,75,0.4422989618884424,ERCC3;ERCC4;GTF2H5;LIG1;PCNA;POLD3;POLR2H;POLR2I;RBX1;RFC5;RPA3;XRCC1,0.9999999999999972
Reactome_2024,up,Dual Incision in TC-NER,10,2300,62,0.4455417681668832,ERCC3;ERCC4;GTF2H5;PCNA;POLD3;POLR2H;POLR2I;RBX1;RFC5;RPA3,0.9999999999999972
Reactome_2024,up,Metabolism of Vitamins and Cofactors,26,2300,168,0.4483785438356311,ABCC1;ACP5;AKR1C3;AMN;BCO2;CD38;COASY;COQ6;COQ9;CYB5A;DHFR;GCHFR;GPC3;GPC4;LRP8;MOCOS;MTHFD1L;NADK;NMNAT1;NUDT8;PARP4;PLB1;PRSS3;SDC1;SLC19A2;VNN2,0.9999999999999972
Reactome_2024,up,Amino Acid Transport Across the Plasma Membrane,4,2300,23,0.4545002891744869,SLC6A14;SLC6A6;SLC7A6;SLC7A7,0.9999999999999972
Reactome_2024,up,Assembly and Cell Surface Presentation of NMDA Receptors,4,2300,23,0.4545002891744869,DLG4;LIN7B;TUBA1A;TUBB2B,0.9999999999999972
Reactome_2024,up,Metabolism of Cofactors,4,2300,23,0.4545002891744869,COQ6;COQ9;DHFR;GCHFR,0.9999999999999972
Reactome_2024,up,HCMV Late Events,9,2300,56,0.45840772110911443,IRS1;MVB12B;NDC1;NUP133;NUP50;NUP93;TSG101;VPS25;VPS37D,0.9999999999999972
Reactome_2024,up,Antiviral Mechanism by IFN-stimulated Genes,21,2300,136,0.46506120377594296,BECN1;CDK1;DUS2;EIF4E2;FAAP100;FAAP20;FAAP24;FANCF;IFIT1;MAP2K6;NDC1;NUP133;NUP50;NUP93;OAS1;OAS2;OAS3;PIN1;TUBA1A;TUBB2B;USP18,0.9999999999999972
Reactome_2024,up,Nuclear Events Mediated by NFE2L2,13,2300,83,0.4683997581893431,ABCC1;BCL2L1;GCLC;ME1;NQO1;PGD;PRDX1;PSMA4;PSMA5;PSMB5;RBX1;SEM1;TKT,0.9999999999999972
Reactome_2024,up,RAC2 GTPase Cycle,13,2300,83,0.4683997581893431,ABR;ARHGAP39;BRK1;CYBB;MTX1;NCF1;NCF2;NCF4;NCKAP1L;PAK4;RAC2;RACGAP1;VANGL1,0.9999999999999972
Reactome_2024,up,Proteasome Assembly,8,2300,50,0.47267419041788605,PSMA4;PSMA5;PSMB5;PSMB9;PSMD10;PSMG2;PSMG3;SEM1,0.9999999999999972
Reactome_2024,up,Signaling by NOTCH1,11,2300,70,0.4740996994407264,ARRB1;ARRB2;DTX2;DTX4;HDAC9;HEY2;NEURL1;NEURL1B;PSEN2;PSENEN;RBX1,0.9999999999999972
Reactome_2024,up,Activation of AMPK Downstream of NMDARs,3,2300,17,0.47517675729570036,CAMKK2;TUBA1A;TUBB2B,0.9999999999999972
