source,target,cor_discovery,cor_validation,consensus_weight
TCN1,GRIA2,0.8126692567251539,0.3031577265168,0.49635366854582164
SLC22A3,ALDH1L2,0.5882962407915308,0.4185807698925413,0.49623532058430386
ID4,CADPS2,0.5538429690374697,0.44441133639380903,0.4961190321104975
CHRM3,DTNB,0.6421745320417286,0.38323832338991287,0.49609060763470814
ST3GAL6,CEACAM1,0.5934766415164252,0.4145087676023815,0.4959851522735068
MUC7,RDH11,0.5767551421228684,0.42629435714522856,0.49585024205043315
F5,GALNT6,0.7067517572303478,0.3477734931025683,0.495771648411218
CADM1,GPD1,0.636323094261948,0.3862447310337342,0.4957584516614513
PHLDA1,ST3GAL1,0.6324891423853145,0.3883751077827672,0.4956238884934084
SLC22A3,ABCA3,0.5990092398809421,0.4100027306907399,0.49557585096549117
EGF,XBP1,0.6177155095243542,0.3972951225305368,0.49539414514656027
NRG3,ALDH1L2,0.5705780399363762,0.42997794518363786,0.495314014720713
AZGP1,GLYATL2,0.7227206464743298,0.33945435319781797,0.4953086609293769
LYZ,DLX6-AS1,0.7335886178122349,0.3341861202213548,0.49513143106171015
OGFRL1,ITPR2,0.5719714364674521,0.42859159510027406,0.49511831950290464
SLC5A1,FDCSP,0.6276689072796852,0.39053184813835495,0.4951006951913087
LYZ,SOX8,0.6158194653147384,0.39792799812172786,0.49502707707466537
LYZ,RASAL1,0.6785044335011967,0.361146812492696,0.49501486181843024
HP,MGAM2,0.6465705268366343,0.3789692907492326,0.49500542822744575
CCDC129,CEP85L,0.5544268185663584,0.44194617406043535,0.49500182955409494
GALNT6,FDCSP,0.6007224248238812,0.4078448618262846,0.49497631695692923
C2orf88,SLC43A1,0.593895744496583,0.4124343429992898,0.49491716598994856
GP2,PRSS8,0.6112094682235456,0.4006893235147425,0.49487888250388906
ODAM,ABCA3,0.5597171255498198,0.43749826927614743,0.49484873821428127
C10orf90,PRSS8,0.6066895307114616,0.40351151908344157,0.49477895483680606
FOLH1,ID4,0.6050904356888508,0.4045292091220919,0.4947491843313669
TRIL,CDC42EP1,0.5843339675959567,0.4188968497685984,0.4947480755280737
TMPRSS5,PART1,0.7176350611319545,0.3410754939219365,0.49474006602586823
FDCSP,CADPS2,0.572013809091415,0.42788642308115177,0.49472916098118813
PADI2,SERP1,0.6707806121534333,0.36483802573265794,0.4946981647811141
LTF,SOX8,0.5603453817546508,0.43661036865951264,0.494623699093112
TBC1D24,ST3GAL1,0.6004683540336399,0.4074135567772857,0.49460989461296423
SLCO1A2,ID4,0.6256228994543526,0.39099502881023157,0.4945861336476137
RNF128,DLX6-AS1,0.670761885243789,0.364661953292307,0.4945718747230076
GALNT6,C6orf58,0.5944385852983184,0.4114521707056098,0.4945533806093786
SLC12A2,GLYATL1,0.6922738456111612,0.35330141793813064,0.4945516467022487
SMAD9,CEP85L,0.5617602845405488,0.4352841043756331,0.49449501749768277
GNG7,ABCA3,0.7228924484610213,0.3382372638590686,0.49447867884453683
ABCA3,TBCD,0.5989909286396372,0.40807658140130554,0.49440284227505865
KCNMA1,LTF,0.8047428776093685,0.303651903170939,0.4943295523730528
GPAT2,ALDH9A1,0.5583582381042242,0.437548608390897,0.49427610711635295
NDRG2,ARHGEF37,0.7649184833738867,0.31925881236213033,0.49417301277567655
NPY1R,DAPK1,0.5927207517783988,0.41200733300114584,0.49417132267529673
P4HB,ANO5,0.6121346083965364,0.3989096192226594,0.49415218662723137
TUSC8,RAPGEF3,0.628040389860792,0.3886771742979851,0.49406979676569746
STATH,MYBPC1,0.7527066448882909,0.3241498468858305,0.49395317965419216
CRISP3,MYBPC1,0.7102949227203919,0.3434768173824583,0.4939330313503232
SRPRA,ALDH1L2,0.6519715645388556,0.37408660045470365,0.49385607839883366
CCDC129,AIF1L,0.7404005764993563,0.3293645563762199,0.4938235589959312
SLC5A1,PIGR,0.7742615899347336,0.31468046665502336,0.4936040907789585
DEPTOR,PLA2R1,0.6726853712409824,0.36209315098656136,0.4935329428672539
PHLDA1,TNFRSF11A,0.6606862197825403,0.36865992169986095,0.4935266254754736
FAHD2A,C10orf90,0.5846449055252186,0.4165613760381506,0.49349821310647074
AZGP1,DTNB,0.6808636789248069,0.35766753407848323,0.49348032694793403
TCN1,GNPTAB,0.6327204475505693,0.3848768570556424,0.4934769064992835
C2orf88,ITPR2,0.604907036946074,0.40249238204218624,0.49342727348060733
KCNN4,TBCD,0.5883061644472495,0.4137782900459167,0.4933845546310249
SLC5A1,ELF5,0.6340006663206273,0.3839449609964918,0.49337750364424104
ROPN1,MATN4,0.5999777642826034,0.40568785922773765,0.4933595998620616
ODAM,SNPH,0.5748526941124938,0.42334213385881064,0.49331467257732087
PIGR,CEACAM1,0.6446403967065779,0.37749388667858347,0.4933029584979093
PIP,CBS,0.5728851259197706,0.42474502513390616,0.49328501620020243
CHI3L2,ANO5,0.6752914258077116,0.36031884057293323,0.49327499794321383
SLC22A3,LTF,0.7246345003653492,0.3357689500529736,0.49326439701222546
PART1,TTYH1,0.5969752453056603,0.4074729561186867,0.49320509723073175
GALNT13,RDH11,0.6356642271338908,0.3826656288828239,0.4932006196615172
GALNT13,ATP6V0E2,0.6275712533797512,0.3875850053020341,0.4931908429488478
TCN1,FBP1,0.6254856837055907,0.3888344752269221,0.4931636620693134
DMRTA1,XBP1,0.626338885475047,0.3882954379789637,0.4931577149946956
NPY5R,LDLRAD3,0.5810105338069446,0.41856188986779114,0.49314183260328753
PLCB1,TMED3,0.5566152214767324,0.4367743963052373,0.4930672138104558
ADGRG6,CADM1,0.5918613044256125,0.41070564525856523,0.4930322291064726
CBS,TBCD,0.6528841905266467,0.37223961554973894,0.4929800808147744
DEPTOR,RAPGEF3,0.6634007511254278,0.3663290531675404,0.49297359871540086
LTF,SSR3,0.6277641284406206,0.38709176022102765,0.49295265643030983
DLX6-AS1,AGFG2,0.686962208593218,0.353607607544352,0.4928641425931003
FREM3,TECPR1,0.5704298990077564,0.42568897200905115,0.49277349493640454
RAPGEF3,C3orf70,0.6525602864359366,0.3720665166691905,0.4927431711255551
ANO1,TBCD,0.6868677109851171,0.3534474662632496,0.49271863381216635
TMPRSS5,PYCR1,0.5715057574402649,0.42458038435997025,0.49259530464461754
DMBT1,GATM,0.7258322450437736,0.33422815280842844,0.4925378873850976
MGLL,DLK1,0.6027245835278114,0.4023843490884422,0.4924702419663962
PADI2,ST3GAL6,0.7385660310329909,0.32832365225081667,0.4924314132314688
TECPR1,LDLRAD3,0.5836285635715478,0.41547197155626003,0.4924239128673779
SAP30BP,POLR2F,0.5556276100047249,0.43633039137952623,0.49237913495053015
F5,SLAIN1,0.6295185357907076,0.3851021569601435,0.49237074037699763
ODAM,TMEM63A,0.5736364594908757,0.4225856661173652,0.4923520542692583
SLC13A2,AIF1L,0.707876176858141,0.34234702075267043,0.4922796971328139
CCDC129,GATM,0.692460386757569,0.34995961178015356,0.49227346883903245
CEACAM1,OGFRL1,0.619318724436698,0.3912898489549683,0.49227343025987014
DEPTOR,CADPS2,0.6856295346677075,0.3534183012321613,0.49225402529269213
TUSC8,SRPRA,0.7791513053774832,0.3109661716986424,0.49222931506284323
CHRM1,GNPTAB,0.6080516129144451,0.39837309602442467,0.49217009618563023
GLYATL2,ALDH18A1,0.6107722869837805,0.3965976294189398,0.4921695247905458
CHRM3,TBC1D24,0.7258470259069151,0.33361348870516166,0.49208978711112444
SLCO1A2,ACSL1,0.6139474116330813,0.39436816736506386,0.49205824409744703
CHRM3,RDH11,0.6675945307743867,0.36257344979336187,0.49198785766119274
ALDH1L2,TECPR1,0.5652739528709408,0.42819480197499404,0.49198309758689335
GATM,KCNAB1,0.61722589242639,0.39205585042258284,0.49192176426548356
GATM,CADPS2,0.6450498699461402,0.37503633054742175,0.4918507255709724
NPY5R,ALDH1L2,0.5749249883764859,0.4206833900952331,0.49179405563780715
PADI2,GLYATL2,0.604720469377453,0.3999106913067509,0.49176638859938376
SRPRA,BARX2,0.5842333299509994,0.41389675001178333,0.4917441169096795
GALNT13,SLC25A48,0.6587504224281978,0.36706154602204943,0.4917336153845621
C2orf88,RDH11,0.5809838770655691,0.41613955473771735,0.49170150692453507
KCNMA1,DUSP6,0.57044287088105,0.42374226522010594,0.4916510493081414
DYNC1I1,P4HB,0.5524355321495085,0.4374273866456244,0.4915795267485662
GATM,FBP1,0.6418866140299092,0.37633360268405813,0.49149110060360934
DLX6-AS1,FOLR1,0.6290598384107209,0.3839784837808215,0.491472728602877
CHRM1,CHPT1,0.6434528534394509,0.3753603586044928,0.4914536537783766
DMBT1,TBC1D24,0.6841857371056828,0.3529658446061423,0.4914205902940813
PLCB1,MPO,0.5707176210678216,0.42303651614446514,0.49135974002637645
DMBT1,OGFRL1,0.6065958038088127,0.3979402278945816,0.49131341566008135
KCNMA1,CRISP3,0.5977212675252122,0.4037241532281513,0.4912377353156754
MPO,CLDN10-AS1,0.7462061621015865,0.32337039288327596,0.491223960949292
SNPH,CEACAM1,0.5530428052322856,0.43613836667478256,0.4911244096715708
CEACAM1,CES3,0.5699159739322215,0.42322103454267185,0.49112160214145456
HID1,ALDH1L2,0.5540978942398328,0.43525353267034067,0.49109374452652527
NPY1R,TRIL,0.6312799667612231,0.3820356576035936,0.4910921066700203
LYZ,SEC63,0.590302808891469,0.40845155054180343,0.49102963004375044
KANK4,PIGR,0.5596679631455461,0.43077773624093074,0.49101170883229556
SRPRA,C3orf70,0.6399762782347342,0.37670695811444227,0.4910025631696933
PYCR1,FBP1,0.6946523868936885,0.34701248476706265,0.49097153769373414
SLC5A1,MYBPC1,0.6673207848115796,0.3612182667044906,0.49096685960003367
SLC13A2,GPAT2,0.7240032588543586,0.33284631520269436,0.4908989884939831
CEACAM1,SLC31A2,0.6973562746415983,0.34554552467415695,0.49088526134509947
LYZ,PTH2R,0.6068735042959887,0.3970407163248237,0.4908701364559015
SLITRK5,GLYATL1,0.6887949140325254,0.3498176265906654,0.4908692310937603
MANSC1,TBC1D24,0.723556157762045,0.3329924444051874,0.49085510452434816
CADM1,EGF,0.6808993144509626,0.35383086816468257,0.4908392767137949
CHI3L2,SAP30BP,0.6417231302774024,0.37535758607688,0.4907908364167214
RAPGEF3,GNPTAB,0.5853279535353464,0.4115174117227375,0.4907877794401899
GRIA2,MGAM2,0.7486877775990438,0.32166049180902717,0.4907374845616707
HID1,LDLRAD3,0.5576964993518637,0.4317639201467912,0.4907068644438379
EGF,TMEM63A,0.5648252151867189,0.4262577120747787,0.4906741321362227
GATM,LIMCH1,0.6609498871776764,0.3641974684568474,0.490628449732533
AZGP1,RASAL1,0.7137701452758218,0.3372365053921409,0.49062139114194653
GNPTAB,CDC42EP1,0.5973522646869069,0.4028820938120353,0.49057367554774295
ACSL1,DUSP6,0.6185810454850573,0.38902737764194784,0.4905557684749679
FAHD2A,TECPR1,0.5978834604469054,0.40246724133971673,0.4905389963791968
SMPDL3B,TECPR1,0.6038254824469714,0.3984380251125101,0.49049672041592685
MCFD2,ID2,0.5657461322281823,0.4252073239134144,0.4904685503670037
SLC25A48,FREM3,0.6010636603676093,0.3999730473256084,0.4903154738267162
SLCO1A2,RAPGEF3,0.5686629691520336,0.4227211660690914,0.490291620793441
SLC39A8,CHPT1,0.6857766247080569,0.3505301024468192,0.4902910875332623
TUSC8,SAP30BP,0.6483713736561412,0.37068051405951435,0.490243443697447
PLCB1,ACSL1,0.6279679091810393,0.3824666263291356,0.49007832809402324
KCNN4,AIF1L,0.667774567343785,0.35949168405192455,0.4899585735360313
NRG3,HM13,0.664399385333188,0.36116151229649274,0.4898525153306803
DMBT1,NPY1R,0.6915716452049759,0.34693482989022734,0.4898267970273707
RNF128,OXGR1,0.555031880062419,0.43226186157386565,0.4898153873742879
SMPDL3B,LDLRAD3,0.5520746631428981,0.4345767792260137,0.4898150967466469
CCDC129,C10orf90,0.611970883740254,0.39199692551397675,0.48978638704056576
DMBT1,KIRREL3,0.7356526142791762,0.3260434644783539,0.48974965749058036
PHLDA1,CAMKK1,0.6442577986375017,0.372163024100451,0.4896620575879165
TBC1D24,KIRREL3,0.5885273036080064,0.40730720873396764,0.4896033223909999
MUC7,ITGA6,0.5510189492688363,0.43497657793436445,0.48957158509246385
TMPRSS5,ALDH18A1,0.5583861006147267,0.4291999081981622,0.48955006191703265
DMBT1,CHPT1,0.6511965979211861,0.3680135519148199,0.48953975629750696
TMPRSS5,CSN3,0.601709840533686,0.3981478741466209,0.4894583678532724
DEPTOR,IRX2,0.646603767830399,0.3702791826050348,0.4893096306241844
LRP6,PART1,0.5504030624989421,0.4349417591729568,0.48927832187567105
DMBT1,SH3BP4,0.5790212443730124,0.41328052338228666,0.48918115552823727
GPD1,ANO5,0.6064801339351699,0.3945505484359917,0.4891697757012947
TUSC8,RYR2,0.5596221123982793,0.42754858588890055,0.48914787415263666
ZG16B,PRSS8,0.5896681816311317,0.40565037938955406,0.48907987240594664
RNF128,GP2,0.5893712987488954,0.40572610341736376,0.4890023727012174
CLDN10-AS1,ITGA6,0.581081466953526,0.41150352314765054,0.4889959824857266
PHLDA1,XBP1,0.6502699759601869,0.36764073083470006,0.4889434826254114
TCN1,CSN3,0.6548956588711855,0.36503537076496806,0.48893770528402825
ANO1,POLR2F,0.647656670366512,0.36905952558086913,0.48890066834148455
CADM1,ABCA3,0.6132246219448192,0.3897059529616995,0.48885303075114883
F5,ARHGEF37,0.5832077196117512,0.40973388091842394,0.488835312081796
GATM,CEP85L,0.5932313108609417,0.4027937047585964,0.48882495586915087
ATP2A3,ANO5,0.6726188673022425,0.3552367043181396,0.4888137781227619
GPD1,RASAL1,0.5948441564312964,0.40165102121491814,0.4887941927788798
P4HB,FREM3,0.6784328331653937,0.35202490096741673,0.4886975045036466
NOSTRIN,CHI3L2,0.5614578472815828,0.42531818835882745,0.48866986242825533
TBC1D24,TBCD,0.655965599665038,0.36402433616988195,0.4886588195953737
F5,PADI2,0.7834795658187108,0.3046801217585536,0.48858023855758176
SSR3,IRX2,0.5501912651720938,0.4337130660797316,0.4884927231270446
FDCSP,LRP6,0.6205718813457377,0.38452386096391344,0.4884922679231501
KCNMA1,GPD1,0.6607865967066476,0.36109259603591515,0.48847225881368195
SLC5A1,MUC7,0.6449737560028901,0.3697081012676455,0.48831549504320476
PART1,CSN3,0.6017288312174064,0.39616321554345074,0.4882446401756911
FAHD2A,GPD1,0.6836478552662857,0.34858409717560346,0.48816879295386734
ROPN1,GPD1,0.6971386158998318,0.3418218337309535,0.48815694202944543
GALNT6,C3orf70,0.6377164258107597,0.3735281420644404,0.48806252847055226
F5,C3orf70,0.5514177608619466,0.43198496118287283,0.48806165596315254
SLAIN1,TMED3,0.6875435482288522,0.3464323016032035,0.4880443564527249
CCL28,DTNB,0.6782903816342267,0.35113373400324827,0.48802728862402184
SLC5A1,OXGR1,0.584011904704942,0.4077210052129966,0.4879691802180295
SAP30BP,CRISP3,0.5798233614840043,0.4106498520116366,0.48795940157588524
PIGR,ABCA3,0.6264704922862939,0.38002182715639016,0.4879266964803224
PPP1R1B,GATM,0.7733406896484301,0.3077632440174204,0.48785842144711405
NDRG2,CADM1,0.7319916355598481,0.32514633388267355,0.4878569428993162
TMPRSS5,C6orf58,0.6147218337728428,0.3871348980069954,0.487832219538975
OXR1,MAPT,0.595728047221501,0.39939777488449413,0.48778320645195683
AZGP1,ART3,0.5541565422054348,0.4292639068497802,0.4877288204663223
ATP2A3,CLDN10-AS1,0.7121775558076102,0.3340114022256269,0.487724742092217
NOSTRIN,CHRM3,0.6339813955810769,0.37514963571930043,0.4876862614479259
TMPRSS5,LRP6,0.6050548486856283,0.39305170638976406,0.48766570592495706
MANSC1,FAHD2A,0.7306962205200317,0.32542210288555123,0.4876317264618384
AZGP1,SRPRA,0.736422128903313,0.32281576799546813,0.4875742765064423
CBS,FREM3,0.6014639016801788,0.3952052455508273,0.48754660182742915
AGFG2,TECPR1,0.5672560099072449,0.41897077595127746,0.48750763135961667
RAPGEF3,CBS,0.6750136433890752,0.3520808721988654,0.4875032228719719
CHRM1,TMED3,0.6904417168233294,0.3439196376888029,0.48729504932342016
MPO,EPHA7,0.555835066806711,0.42720581017050363,0.4872945413570082
SAP30BP,TBC1D24,0.7182636843481547,0.3304615659350495,0.4871945626584612
RDH11,CBS,0.6189318334388957,0.38347436198311163,0.48718014115829683
GRIA2,SNPH,0.6021092461931699,0.3941773856962386,0.48717332497577964
SNPH,CD46,0.5864703742390076,0.4046340990281842,0.48714054592789013
GALNT13,PYCR1,0.6655099400205193,0.35657298280678223,0.4871374183951376
PLCB1,SLC43A1,0.6483011352429016,0.3660312507287523,0.48713291346595466
KCNN4,GPD1,0.7761955000580582,0.3056695939786639,0.48709276667880486
MCFD2,C3orf70,0.6471603553302587,0.3664752325139515,0.4869992214505769
FOLH1,CLDN10-AS1,0.6838110692460979,0.34681789925311773,0.48698862257958336
FREM3,HM13,0.5984621490347793,0.39626899938748855,0.48698254277673864
TMPRSS5,ATP6V0E2,0.6678257327273832,0.35503744475839255,0.4869323789721026
SSR3,PLA2R1,0.5849287122979855,0.4052703613271328,0.4868821937426127
DYNC1I1,PIP,0.6154102848314448,0.3850197781718894,0.48677010112629365
CADM1,FOLH1,0.7477630608264213,0.31681628190427735,0.486727349423051
GALNT13,CHPT1,0.612987427876955,0.38646757828176836,0.48672350135243825
CCDC129,ABCA3,0.6208324380337248,0.3815455732085879,0.4866989505187603
RTN1,TUSC8,0.6303197011501825,0.3757998816686774,0.4866971020107626
HID1,CES3,0.6830100537428712,0.3465329129886151,0.486503302685632
LTF,SLC39A8,0.6963728734759053,0.3398570754038405,0.4864845816365508
DMBT1,PRSS8,0.5669392008397324,0.4172901526149932,0.48639299505835215
ACSL1,LRP6,0.5750349824371754,0.4113247464703088,0.48633950935794806
GATM,ACVR1C,0.5593410119045195,0.42284570354905565,0.48632802068419545
CHRM3,CES3,0.5555251658973797,0.4257358385982997,0.48631982518274997
NDRG2,ID4,0.7058052887012892,0.33503834302412994,0.4862836974690264
PKDCC,GATM,0.566144642777409,0.417680950452375,0.4862795826361503
SLC37A2,C6orf58,0.587747698524324,0.40231461654548206,0.4862710046438128
MUC7,OGFRL1,0.5834169971668665,0.40519628394344936,0.4862081850827485
RNF128,MYBPC1,0.5709251803149983,0.41405534653963577,0.4862043021030672
PKDCC,DYNC1I1,0.5699625571751985,0.41474216630595456,0.48619698238072534
ST3GAL6,ANO5,0.6637629932792047,0.3560663946306211,0.4861519267740853
MGAM2,GPAT2,0.7092197383131901,0.3329822894123339,0.4859605047325784
GRIA2,RASAL1,0.6738915285717404,0.35038989572701373,0.48592672536872267
LTF,RYR2,0.5587414535655914,0.4224539574291064,0.48584209187602856
SLC13A2,MUC7,0.7216566519974227,0.32705349925884125,0.4858192393258803
DYNC1I1,SLAIN1,0.5544486162755589,0.42565474303788114,0.48580210300952975
SLC25A48,CD46,0.5566436691926158,0.42389947300761377,0.48575812707949034
COLGALT2,ALDH9A1,0.5639130385011092,0.4184293092859997,0.48575481798679926
PADI2,ZG16B,0.689925746038103,0.3419462310865013,0.48571340169617716
C2orf88,DMRTA1,0.6335453354520958,0.37233589910413206,0.48568680453434704
AZGP1,CADM1,0.7286713716702471,0.32343998461608997,0.48547034640975745
SLC13A2,DLK1,0.628849999447638,0.37477994247485646,0.48546922314220836
TTYH1,ARHGEF37,0.6342363093360904,0.3715655954311342,0.4854486501397542
CBS,GLYATL2,0.5955167104458984,0.39571595798677134,0.48544357609430716
LRP6,AGFG2,0.6074582317096322,0.38792877119008407,0.48543848773703446
ADGRG6,SLC12A2,0.550261963156385,0.42817766035093957,0.4853966212948086
FAHD2A,CHPT1,0.596819903431732,0.394731736293336,0.48536971139125346
LYZ,LINC01554,0.6902253123499638,0.3410982436927076,0.4852160774282146
CHI3L2,SMPDL3B,0.6114964761974364,0.3849685532789097,0.48518750373116404
DEPTOR,ID4,0.5914218308989722,0.3980273165805671,0.48518248558648924
CA2,HID1,0.6424718123476727,0.36627941569485817,0.48510225728924633
DMRTA1,P4HB,0.6126786050413074,0.3840778177153619,0.48509407498459256
FOLR1,HM13,0.6010452384145888,0.3914555070766946,0.48505924234016573
GLYATL1,ARHGEF37,0.6253012455350189,0.37618840980348767,0.4850062692439748
SLC37A2,SLC22A3,0.606334768199557,0.3876895200332142,0.48483980371122215
MANSC1,XBP1,0.5598314443531622,0.4196357921124305,0.48469094441776533
CHI3L2,CSN3,0.6708800559101448,0.35013432225870467,0.4846629072798747
SLCO1A2,SERP1,0.6135465074242795,0.38285289502122427,0.48466282774475955
MANSC1,TMEM63A,0.6404308441189042,0.3667549113096052,0.4846453934938042
PLCB1,CRISP3,0.6114800199050762,0.38410224896333933,0.48463476024908414
SLC25A48,FBP1,0.7056664188341557,0.3325991202150072,0.4844626198887949
MCFD2,ITPR2,0.6562134690530322,0.3576249135478186,0.4844360485544039
DTNB,MGLL,0.6274649533902978,0.37398871360261393,0.4844221410600073
AACS,CAMKK1,0.7012943797420443,0.334607085901241,0.4844151822191412
SAP30BP,MUC7,0.554988984093443,0.42276766577224373,0.4843876519219847
NDRG2,SOX8,0.5971428431827565,0.39284636208652307,0.4843401630985696
RAPGEF3,PLA2R1,0.6024434219446981,0.3893874012792262,0.484338599007771
PADI2,ST3GAL4,0.6729623006484667,0.3485801575405945,0.48433594206802727
ACSL1,ST3GAL4,0.7462448069065131,0.3142443922422533,0.48425535186539226
PYCR1,C2orf88,0.6048306248605059,0.387653620003506,0.4842156350389335
SLC39A8,DTNB,0.7460935655097558,0.3142215176239209,0.48418865377445364
TMPRSS5,TNFRSF11A,0.660040158304659,0.35517730895508415,0.48418104798611905
MYBPC1,MGLL,0.6177186277925034,0.3794484582152968,0.48414086888707736
EGF,GLYATL2,0.6274204999558868,0.3735705283840165,0.48413408027888766
PIP,MYBPC1,0.7654093343209671,0.3061873623285343,0.48410604744970515
KIRREL3,EPHA7,0.6215373023970955,0.37705945337617736,0.4841038271845748
CCL28,XBP1,0.5575569321639829,0.4200968599548326,0.4839709871966902
SAP30BP,DTNB,0.6676921625259397,0.35073459969835236,0.48392431572019884
PHLDA1,SLC25A48,0.6988770472061058,0.3350423610545632,0.48389401317104047
RNF128,ST3GAL1,0.5949068720431312,0.3934492723501981,0.4838033442644877
HID1,TRIL,0.6645961069609314,0.3521751847368088,0.48379154265481944
LPO,ARHGEF37,0.5829873694439958,0.40139978043773544,0.4837468367780743
CADPS2,SH3BP4,0.646397852455133,0.36196610140973,0.483708704297128
HP,LTF,0.7542165406972292,0.3101046707741912,0.48361769203097155
MANSC1,CDC42EP1,0.6458444012549799,0.3618597353371744,0.48343053700311783
DEPTOR,OXR1,0.709260334294473,0.3294832291499166,0.4834142998001738
SLC13A2,TBCD,0.6261032296748348,0.37322901892933485,0.48340448297468924
GALNT13,BARX2,0.6232378392812817,0.3749129590621969,0.48338384594902967
P4HB,MAPT,0.6298543005080663,0.3708368709797245,0.4832941112547663
ROPN1,ID4,0.5638365093807014,0.4141148429355049,0.4832112038472333
ATP2A3,TBCD,0.7059751452179507,0.3304565029588774,0.48300525635298175
CA2,DMRTA1,0.5997334946583653,0.3889282370154939,0.4829630324948475
SLCO1A2,OGFRL1,0.5583503249546672,0.41756265873866244,0.48285219912066984
SRPRA,ITGA6,0.6140904005981589,0.37944238462088625,0.48271308867251644
MPO,DLK1,0.5851130524755067,0.3981709721335393,0.4826748728825596
KCNN4,ST3GAL1,0.6557722300903016,0.35517994843108697,0.4826149053500236
CCL28,GP2,0.6936292927142287,0.3357414915490413,0.4825765569502747
DEPTOR,C2orf88,0.6336008565242804,0.36750357626473595,0.48254593635950654
DTNB,CRISP3,0.6225142932051587,0.3739963136510608,0.4825122287091022
KCNMA1,ID2,0.6488015175685697,0.3586289173517261,0.4823681019944966
BPIFB2,ID4,0.5712028868561587,0.40721660246919994,0.4822896421302906
GATM,SOX9,0.5776600981749177,0.40266059760760975,0.48228721768794874
PHLDA1,ART3,0.5836878764184492,0.3984600146193134,0.48226163000057476
ID4,TNFRSF11A,0.6039326362501036,0.38502430099765494,0.4822123402836837
BPIFB2,SMPDL3B,0.5535554761413851,0.420006483300342,0.48217931192222413
SLC25A48,PIGR,0.6079799350769933,0.3821363303743672,0.48200749094964096
ATP6V0E2,CADPS2,0.6931804317401964,0.3351545653799797,0.481998533534898
TMED3,XBP1,0.7061210318464753,0.32900877530088074,0.4819958671005417
CCL28,C3orf70,0.5968403658713101,0.38917624424719793,0.4819503003473698
F5,SEC63,0.5905143416662431,0.3931234156886693,0.4818142951480159
AZGP1,NPY1R,0.6358643109597671,0.365074402722454,0.481806790670453
GALNT6,TBCD,0.5838316722225585,0.39751441699577506,0.48174838537064013
HID1,SLAIN1,0.580946977575514,0.39948176846733346,0.4817444612941789
TMPRSS5,DYNC1I1,0.5828004142877802,0.39818614626454174,0.4817292299691078
DLX6-AS1,C6orf58,0.638828457091919,0.36322462113772197,0.4817034609583034
GRIA2,MUC7,0.7253145098692066,0.3198595646235661,0.48166252017560973
NOSTRIN,LRP6,0.6526940410196498,0.3553563888569732,0.4816004541580166
SLITRK5,GPAT2,0.6790920105828891,0.3414933450210529,0.48156557421707696
LTF,MYBPC1,0.6717400174692746,0.3451605024111886,0.4815164814618451
C6orf58,P4HB,0.6367767253962618,0.3639574382298406,0.48141419349621395
KCNN4,CHDH,0.6999112718735475,0.33105015339337873,0.48135821787468497
GNPTAB,SSR3,0.6061698813481129,0.3822380807335468,0.48135352086069183
DEPTOR,C10orf90,0.663095336476638,0.34940628448401945,0.4813415396337436
AGFG2,NPY5R,0.5629514299052506,0.4114743969398254,0.4812900374271998
PADI2,DAPK1,0.6701420778556788,0.3456275417563696,0.48126869729576627
AZGP1,FBP1,0.6860051044288579,0.33759301379961415,0.481238538238634
ANO5,ART3,0.5602984247268874,0.4132862991576552,0.4812106216400874
PHLDA1,GATM,0.6954026512929649,0.332946194546005,0.48117737522164855
TMPRSS5,TTYH1,0.7284071953803916,0.3176301286248468,0.48100319246335327
RDH11,MAPT,0.5831266527555719,0.3967305653733969,0.4809825013781837
GNPTAB,FREM3,0.6025877741941804,0.3839102434291404,0.4809777739961709
CLDN10-AS1,SEC63,0.6239371258043047,0.37075808383570463,0.4809674970277732
ACSL1,TMEM63A,0.6661980685483095,0.34718887806565196,0.4809330098764192
DEPTOR,RYR2,0.5873349128091573,0.39380140905629646,0.4809296375273655
SNPH,GLYATL2,0.574436617987714,0.4025313794688899,0.4808625211596743
KCNMA1,ARHGEF37,0.674928422548338,0.3425734290496112,0.4808456551487484
CHI3L2,GPAT2,0.5829335782825306,0.39653541736882986,0.4807845772927504
PKDCC,MAPT,0.55006740748157,0.4202166952265174,0.48077802375287854
DAPK1,CDC42EP1,0.638078281833328,0.3621520745843571,0.48070924009546756
DMBT1,ALDH1L2,0.5561338697064636,0.41530246626641293,0.48058689917992803
SLCO1A2,PIP,0.6837034874546978,0.3377808012991098,0.4805641599656009
F5,RAPGEF3,0.7197934678152031,0.3207418120203194,0.48048710820108137
HP,FDCSP,0.6525613034826867,0.35371856226708565,0.48044047087962033
CEACAM1,EPHA7,0.5506217078591433,0.41913631120595984,0.4804014482721789
AZGP1,FAHD2A,0.7541621846290834,0.30598501117270677,0.48037727307790384
ODAM,ID2,0.5648988266365171,0.4084997565763523,0.4803759290090255
TMPRSS5,SEC63,0.6162483516322332,0.3744541053899923,0.48037144503863394
GPD1,FOLR1,0.6684415446948863,0.34520109201615445,0.48036106334468853
ITPR2,CD46,0.5869903246003508,0.39303743090315973,0.48032194322759575
CA2,GPD1,0.6964745539583437,0.33124285915388546,0.4803147120181609
KANK4,SNPH,0.5999505211120821,0.38445020365415306,0.4802614912981835
CRISP3,CRACR2A,0.6354316874282986,0.3629292756681573,0.4802257407250754
